qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,192761,53710,246471,
fc_b_001,5.55%,5.36%,7.68%,7.35%,2387,1383,3770,
fc_b_002,ACD,,,,3990,594,4584,
fc_b_003,ABCD,,,,5751,580,6331,
fc_b_004,ABC,,,,3990,594,4584,
fc_b_005,1468.47%,740.58%,,,6146,3294,9440,
fc_b_006,B,,,,5751,580,6331,
fc_b_007,BC,,,,3644,788,4432,
fc_b_008,ABC,,,,3644,788,4432,
fc_b_009,ABD,,,,3644,788,4432,
fc_b_010,BCD,,,,3903,797,4700,
fc_b_011,ABC,,,,5751,580,6331,
fc_b_012,BCD,,,,4308,267,4575,
fc_b_013,B,,,,3146,1093,4239,
fc_b_014,14.41,,,,2680,1368,4048,
fc_b_015,CD,,,,3903,797,4700,
fc_b_016,B,,,,3146,1093,4239,
fc_b_017,BC,,,,3903,797,4700,
fc_b_018,ABD,,,,3990,594,4584,
fc_b_019,ABCD,,,,3146,1093,4239,
fc_b_020,2.30,,,,2250,1424,3674,
fin_b_001,,,,,1,1,2,
fin_b_002,,,,,1,1,2,
fin_b_003,,,,,1,1,2,
fin_b_004,,,,,1,1,2,
fin_b_005,,,,,1,1,2,
fin_b_006,,,,,1,1,2,
fin_b_007,,,,,1,1,2,
fin_b_008,,,,,1,1,2,
fin_b_009,,,,,1,1,2,
fin_b_010,,,,,1,1,2,
fin_b_011,,,,,1,1,2,
fin_b_012,,,,,1,1,2,
fin_b_013,,,,,1,1,2,
fin_b_014,,,,,1,1,2,
fin_b_015,,,,,1,1,2,
fin_b_016,,,,,1,1,2,
fin_b_017,,,,,1,1,2,
fin_b_018,,,,,1,1,2,
fin_b_019,,,,,1,0,1,
fin_b_020,,,,,1,0,1,
ins_b_001,,,,,1,0,1,
ins_b_002,,,,,1,0,1,
ins_b_003,,,,,1,0,1,
ins_b_004,,,,,1,0,1,
ins_b_005,,,,,1,0,1,
ins_b_006,,,,,1,0,1,
ins_b_007,,,,,1,0,1,
ins_b_008,,,,,1,0,1,
ins_b_009,,,,,1,0,1,
ins_b_010,,,,,1,0,1,
ins_b_011,,,,,1,0,1,
ins_b_012,,,,,1,0,1,
ins_b_013,,,,,1,0,1,
ins_b_014,,,,,1,0,1,
ins_b_015,,,,,1,0,1,
ins_b_016,,,,,1,0,1,
ins_b_017,,,,,1,0,1,
ins_b_018,,,,,1,0,1,
ins_b_019,,,,,1,0,1,
ins_b_020,,,,,1,0,1,
reg_b_001,AC,,,,2161,308,2469,
reg_b_003,2026年3月30日,,,,2557,1455,4012,
reg_b_004,2026年6月30日,,,,2635,1434,4069,
reg_b_005,BCD,,,,2061,354,2415,
reg_b_007,30.00,,,,2566,1363,3929,
reg_b_008,BC,,,,2061,354,2415,
reg_b_009,BC,,,,2161,308,2469,
reg_b_013,B,,,,2061,354,2415,
reg_b_014,99.25,,,,2363,1555,3918,
reg_b_015,AC,,,,2161,308,2469,
reg_b_016,2.00,,,,2777,1580,4357,
reg_b_017,AC,,,,2228,316,2544,
reg_b_018,2026年4月1日,,,,2699,1569,4268,
reg_b_020,B,,,,2128,362,2490,
reg_b_021,B,,,,2128,362,2490,
reg_b_023,AB,,,,2227,316,2543,
reg_b_024,B,,,,2127,362,2489,
reg_b_025,AC,,,,2227,316,2543,
reg_b_026,B,,,,2127,362,2489,
reg_b_027,BD,,,,2127,362,2489,
res_b_001,AB,,,,3190,582,3772,
res_b_002,CD,,,,3130,458,3588,
res_b_003,AB,,,,3130,458,3588,
res_b_004,BCD,,,,3130,458,3588,
res_b_005,22.19,,,,2467,1821,4288,
res_b_006,A,,,,3190,582,3772,
res_b_007,61.98,,,,2246,1511,3757,
res_b_008,AC,,,,3190,582,3772,
res_b_009,A,,,,10609,7361,17970,
res_b_010,AC,,,,3130,458,3588,
res_b_011,B,,,,3190,582,3772,
res_b_012,67.10,,,,2184,1687,3871,
res_b_013,AB,,,,3190,582,3772,
res_b_014,CD,,,,3130,458,3588,
res_b_015,BD,,,,3130,458,3588,
res_b_016,BD,,,,3190,582,3772,
res_b_017,AC,,,,3130,458,3588,
res_b_018,CD,,,,3130,458,3588,
res_b_019,AB,,,,3190,582,3772,
res_b_020,B,,,,3190,582,3772,
