qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,802726,154798,957524,
fc_b_001,5.55%,5.36%,7.68%,7.35%,2388,1432,3820,
fc_b_002,ACD,,,,7782,717,8499,
fc_b_003,ABCD,,,,11304,910,12214,
fc_b_004,ABC,,,,7782,717,8499,
fc_b_005,1468.47%,740.58%,,,6043,3633,9676,
fc_b_006,B,,,,11304,910,12214,
fc_b_007,BC,,,,7090,1022,8112,
fc_b_008,ABC,,,,7089,1022,8111,
fc_b_009,ABD,,,,7089,1022,8111,
fc_b_010,BCD,,,,7607,1101,8708,
fc_b_011,ABC,,,,11303,910,12213,
fc_b_012,BCD,,,,4241,267,4508,
fc_b_013,A,,,,14727,2855,17582,
fc_b_014,14.41,,,,2680,1278,3958,
fc_b_015,CD,,,,7607,1101,8708,
fc_b_016,B,,,,6093,2166,8259,
fc_b_017,C,,,,18439,2344,20783,
fc_b_018,ABD,,,,7781,717,8498,
fc_b_019,ABCD,,,,6093,2166,8259,
fc_b_020,2.30,,,,2250,1460,3710,
fin_b_001,ACD,,,,7682,1335,9017,
fin_b_002,BCD,,,,7682,1335,9017,
fin_b_003,AD,,,,7682,1335,9017,
fin_b_004,AB,,,,7682,1335,9017,
fin_b_005,ACD,,,,28769,5080,33849,
fin_b_006,A,,,,13144,1735,14879,
fin_b_007,BD,,,,7682,1335,9017,
fin_b_008,AC,,,,39786,4776,44562,
fin_b_009,C,,,,42447,5003,47450,
fin_b_010,AD,,,,36451,3237,39688,
fin_b_011,ABC,,,,28800,3515,32315,
fin_b_012,A,,,,45932,7332,53264,
fin_b_013,40.05,10.10,,,7109,4496,11605,
fin_b_014,,,,,10765,7954,18719,
fin_b_015,宁德时代>美的集团,0.00,,,7876,5172,13048,
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,66.85,,,4517,1689,6206,
fin_b_017,1049321.98,0.08,,,2199,1559,3758,
fin_b_018,2.58,7.65,,,2355,1505,3860,
fin_b_019,宁德时代>美的集团>比亚迪,1.10,,,3020,1797,4817,
fin_b_020,112.32,112.31,0.01,,3483,1645,5128,
ins_b_001,332.30,,,,3697,1618,5315,
ins_b_002,C,,,,4666,962,5628,
ins_b_003,322.00,,,,2357,1810,4167,
ins_b_004,D,,,,4666,962,5628,
ins_b_005,BD,,,,4560,991,5551,
ins_b_006,BCD,,,,4666,962,5628,
ins_b_007,C,,,,4666,962,5628,
ins_b_008,ABCD,,,,4666,962,5628,
ins_b_009,BCD,,,,4560,991,5551,
ins_b_010,B,,,,4560,991,5551,
ins_b_011,16.00,,,,1738,1532,3270,
ins_b_012,BD,,,,4560,991,5551,
ins_b_013,BD,,,,4666,962,5628,
ins_b_014,AC,,,,4666,962,5628,
ins_b_015,AC,,,,4560,991,5551,
ins_b_016,AB,,,,4560,991,5551,
ins_b_017,C,,,,4666,962,5628,
ins_b_018,60.00,,,,1917,1510,3427,
ins_b_019,211.50,,,,3684,1488,5172,
ins_b_020,ACD,,,,19359,1866,21225,
reg_b_001,AC,,,,3620,636,4256,
reg_b_003,2026年3月30日,,,,2557,1464,4021,
reg_b_004,2026年6月30日,,,,2635,1439,4074,
reg_b_005,BCD,,,,13730,1510,15240,
reg_b_007,30.00,,,,2566,1392,3958,
reg_b_008,BC,,,,3425,642,4067,
reg_b_009,BC,,,,3620,636,4256,
reg_b_013,B,,,,3425,642,4067,
reg_b_014,99.25,,,,2363,1499,3862,
reg_b_015,AC,,,,3620,636,4256,
reg_b_016,2.00,,,,2682,1475,4157,
reg_b_017,AC,,,,3687,642,4329,
reg_b_018,2026年4月1日,,,,2699,1426,4125,
reg_b_020,B,,,,3492,648,4140,
reg_b_021,B,,,,3492,648,4140,
reg_b_023,AB,,,,3687,642,4329,
reg_b_024,B,,,,3492,648,4140,
reg_b_025,AC,,,,3687,642,4329,
reg_b_026,B,,,,3492,648,4140,
reg_b_027,BD,,,,3492,648,4140,
res_b_001,AB,,,,6211,996,7207,
res_b_002,AC,,,,6274,779,7053,
res_b_003,AB,,,,6274,779,7053,
res_b_004,BCD,,,,6211,996,7207,
res_b_005,22.19,,,,2468,1556,4024,
res_b_006,AB,,,,6211,995,7206,
res_b_007,61.98,,,,2247,1414,3661,
res_b_008,A,,,,29105,1865,30970,
res_b_009,ABC,,,,5474,955,6429,
res_b_010,AC,,,,6274,778,7052,
res_b_011,B,,,,29131,2011,31142,
res_b_012,67.10,,,,2185,1850,4035,
res_b_013,AB,,,,6211,995,7206,
res_b_014,CD,,,,6274,778,7052,
res_b_015,B,,,,6274,778,7052,
res_b_016,BD,,,,6211,995,7206,
res_b_017,AC,,,,6274,778,7052,
res_b_018,CD,,,,6274,778,7052,
res_b_019,AB,,,,6211,995,7206,
res_b_020,BD,,,,6274,778,7052,
