qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,694158,152463,846621,
fc_b_001,5.55%,5.36%,7.68%,7.35%,3456,2490,5946,
fc_b_002,ACD,,,,6507,463,6970,
fc_b_003,ABCD,,,,7926,648,8574,
fc_b_004,ABC,,,,6507,463,6970,
fc_b_005,1468.47%,740.58%,,,3590,2626,6216,
fc_b_006,B,,,,7926,648,8574,
fc_b_007,BC,,,,5498,679,6177,
fc_b_008,ABC,,,,5498,679,6177,
fc_b_009,ABD,,,,5498,679,6177,
fc_b_010,BCD,,,,6187,533,6720,
fc_b_011,ABC,,,,7926,648,8574,
fc_b_012,BCD,,,,6134,371,6505,
fc_b_013,A,,,,5163,318,5481,
fc_b_014,14.41,,,,3996,2395,6391,
fc_b_015,CD,,,,6187,533,6720,
fc_b_016,C,,,,5163,318,5481,
fc_b_017,BC,,,,6187,533,6720,
fc_b_018,ABD,,,,6507,463,6970,
fc_b_019,ABCD,,,,5163,318,5481,
fc_b_020,2.30,,,,3782,2383,6165,
fin_b_001,ACD,,,,7189,1512,8701,
fin_b_002,BCD,,,,10367,3050,13417,
fin_b_003,ABCD,,,,9547,2032,11579,
fin_b_004,A,,,,12366,1912,14278,
fin_b_005,AC,,,,13874,2259,16133,
fin_b_006,BC,,,,7189,1512,8701,
fin_b_007,ABD,,,,10493,2196,12689,
fin_b_008,AC,,,,17111,2479,19590,
fin_b_009,BCD,,,,9547,2032,11579,
fin_b_010,AD,,,,7189,1512,8701,
fin_b_011,ABC,,,,14044,1869,15913,
fin_b_012,AB,,,,14044,1869,15913,
fin_b_013,40.05,10.10,,,11488,5904,17392,
fin_b_014,1.12,9.82,8.70,,7985,3931,11916,
fin_b_015,宁德时代>美的集团,19.75,,,6948,2573,9521,
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,76.92,,,12407,2932,15339,
fin_b_017,1049321.98,0.08,,,4191,2615,6806,
fin_b_018,2.58,7.65,,,6323,2508,8831,
fin_b_019,比亚迪>宁德时代>美的集团,0.84,,,6575,2750,9325,
fin_b_020,1123.23,112.31,1010.92,,6005,2716,8721,
ins_b_001,333.20,,,,7276,2527,9803,
ins_b_002,BC,,,,5706,1289,6995,
ins_b_003,366.00,,,,5936,2936,8872,
ins_b_004,BCD,,,,5706,1289,6995,
ins_b_005,BD,,,,10517,2037,12554,
ins_b_006,BCD,,,,14801,2022,16823,
ins_b_007,BC,,,,10136,2000,12136,
ins_b_008,ABCD,,,,10084,2064,12148,
ins_b_009,BCD,,,,10679,2044,12723,
ins_b_010,AB,,,,10384,1973,12357,
ins_b_011,16.00,,,,4794,2512,7306,
ins_b_012,BCD,,,,11991,2063,14054,
ins_b_013,BD,,,,14787,2030,16817,
ins_b_014,ACD,,,,5706,1289,6995,
ins_b_015,AC,,,,10034,1800,11834,
ins_b_016,ABD,,,,10057,2022,12079,
ins_b_017,ABCD,,,,11635,1969,13604,
ins_b_018,60.00,,,,4881,2487,7368,
ins_b_019,211.50,,,,7263,2592,9855,
ins_b_020,ACD,,,,10596,2239,12835,
reg_b_001,ACD,,,,3947,427,4374,
reg_b_003,2026年3月30日,,,,3992,2395,6387,
reg_b_004,2026年6月30日,,,,4196,2424,6620,
reg_b_005,BCD,,,,3439,349,3788,
reg_b_007,30.00,,,,4057,2450,6507,
reg_b_008,BC,,,,3439,349,3788,
reg_b_009,BC,,,,3947,427,4374,
reg_b_013,B,,,,3439,349,3788,
reg_b_014,99.25,,,,3962,2440,6402,
reg_b_015,AC,,,,3947,427,4374,
reg_b_016,2.00,,,,4317,2401,6718,
reg_b_017,AC,,,,4025,435,4460,
reg_b_018,2026年4月1日,,,,4251,2520,6771,
reg_b_020,B,,,,3517,357,3874,
reg_b_021,B,,,,3517,357,3874,
reg_b_023,AB,,,,4025,435,4460,
reg_b_024,B,,,,3517,357,3874,
reg_b_025,AC,,,,4025,435,4460,
reg_b_026,B,,,,3517,357,3874,
reg_b_027,BD,,,,3517,357,3874,
res_b_001,AB,,,,6481,1097,7578,
res_b_002,AC,,,,6792,669,7461,
res_b_003,AB,,,,6792,669,7461,
res_b_004,BCD,,,,6481,1097,7578,
res_b_005,22.19%,,,,3756,2616,6372,
res_b_006,AB,,,,6481,1097,7578,
res_b_007,61.98,,,,3811,2534,6345,
res_b_008,C,,,,6481,1097,7578,
res_b_009,ABC,,,,6481,1097,7578,
res_b_010,AC,,,,6792,669,7461,
res_b_011,BC,,,,6792,669,7461,
res_b_012,67.10,,,,3707,2809,6516,
res_b_013,AB,,,,6481,1097,7578,
res_b_014,CD,,,,6792,669,7461,
res_b_015,BD,,,,6792,669,7461,
res_b_016,BD,,,,6481,1097,7578,
res_b_017,AC,,,,7455,796,8251,
res_b_018,CD,,,,6792,668,7460,
res_b_019,AB,,,,6481,1096,7577,
res_b_020,BD,,,,6792,668,7460,
