qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,762458,139852,902310,
fc_b_001,5.55%,5.36%,7.68%,7.35%,5575,1131,6706,
fc_b_002,ACD,,,,5150,314,5464,
fc_b_003,ABCD,,,,6184,285,6469,
fc_b_004,ABC,,,,5768,389,6157,
fc_b_005,1468.47%,740.58%,,,5091,1007,6098,
fc_b_006,B,,,,5863,368,6231,
fc_b_007,BC,,,,5410,400,5810,
fc_b_008,ABC,,,,6837,412,7249,
fc_b_009,ABD,,,,6579,362,6941,
fc_b_010,BCD,,,,5884,446,6330,
fc_b_011,ABC,,,,5835,357,6192,
fc_b_012,BCD,,,,5612,260,5872,
fc_b_013,A,,,,5268,204,5472,
fc_b_014,14.41,,,,5723,1422,7145,
fc_b_015,CD,,,,6854,353,7207,
fc_b_016,C,,,,5016,291,5307,
fc_b_017,BC,,,,7045,364,7409,
fc_b_018,ABD,,,,5825,346,6171,
fc_b_019,ABCD,,,,7624,245,7869,
fc_b_020,2.30,,,,5156,1422,6578,
fin_b_001,ACD,,,,7480,2054,9534,
fin_b_002,BCD,,,,7863,2770,10633,
fin_b_003,D,,,,23653,5308,28961,
fin_b_004,A,,,,22066,6470,28536,
fin_b_005,AC,,,,8604,2457,11061,
fin_b_006,BC,,,,5497,1588,7085,
fin_b_007,ABD,,,,8361,1362,9723,
fin_b_008,AC,,,,12446,2654,15100,
fin_b_009,C,,,,7421,2420,9841,
fin_b_010,A,,,,15327,6569,21896,
fin_b_011,ABC,,,,11819,2494,14313,
fin_b_012,A,,,,34311,5982,40293,
fin_b_013,40.05,10.10,,,6067,2484,8551,
fin_b_014,1.12,9.82,8.69,,15801,6142,21943,
fin_b_015,宁德时代>美的集团,19.76,,,5946,3939,9885,
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,76.92,,,5392,2325,7717,
fin_b_017,1049321.98,0.08,,,5377,1882,7259,
fin_b_018,2.58,7.65,,,5701,1482,7183,
fin_b_019,比亚迪>宁德时代>美的集团,0.84,,,13574,3979,17553,
fin_b_020,112.32,112.31,0.01,,5538,2620,8158,
ins_b_001,333.20,,,,5169,1837,7006,
ins_b_002,ABC,,,,10619,5897,16516,
ins_b_003,366.00,,,,13237,4887,18124,
ins_b_004,D,,,,7019,1847,8866,
ins_b_005,BD,,,,6455,1138,7593,
ins_b_006,BCD,,,,7956,1282,9238,
ins_b_007,BC,,,,7273,1077,8350,
ins_b_008,ABCD,,,,6590,1195,7785,
ins_b_009,BCD,,,,6754,1199,7953,
ins_b_010,AB,,,,6330,632,6962,
ins_b_011,16.00,,,,5026,1038,6064,
ins_b_012,BD,,,,7329,1870,9199,
ins_b_013,BD,,,,8030,1239,9269,
ins_b_014,ACD,,,,4911,1121,6032,
ins_b_015,AC,,,,10783,2667,13450,
ins_b_016,A,,,,6304,1425,7729,
ins_b_017,ABC,,,,7302,1505,8807,
ins_b_018,60.00,,,,5226,1141,6367,
ins_b_019,211.50,,,,5143,1362,6505,
ins_b_020,C,,,,6821,1989,8810,
reg_b_001,ACD,,,,5770,476,6246,
reg_b_003,2026年3月30日,,,,4478,2284,6762,
reg_b_004,2026年6月30日,,,,4210,783,4993,
reg_b_005,BCD,,,,5871,314,6185,
reg_b_007,30.00,,,,4472,749,5221,
reg_b_008,BC,,,,5937,373,6310,
reg_b_009,BC,,,,5492,411,5903,
reg_b_013,B,,,,4850,359,5209,
reg_b_014,99.25,,,,4719,999,5718,
reg_b_015,AC,,,,4826,454,5280,
reg_b_016,2.00,,,,4316,1181,5497,
reg_b_017,AC,,,,5321,427,5748,
reg_b_018,2026年4月1日,,,,4349,1095,5444,
reg_b_020,B,,,,4469,296,4765,
reg_b_021,B,,,,5358,352,5710,
reg_b_023,AB,,,,4823,483,5306,
reg_b_024,B,,,,6101,469,6570,
reg_b_025,AC,,,,5312,398,5710,
reg_b_026,B,,,,5160,316,5476,
reg_b_027,BD,,,,5504,288,5792,
res_b_001,AB,,,,9350,416,9766,
res_b_002,AD,,,,10328,630,10958,
res_b_003,AB,,,,8013,533,8546,
res_b_004,BCD,,,,7596,386,7982,
res_b_005,22.19,,,,7031,2355,9386,
res_b_006,AB,,,,8524,459,8983,
res_b_007,61.98,,,,6466,808,7274,
res_b_008,C,,,,9001,503,9504,
res_b_009,ABC,,,,8698,610,9308,
res_b_010,AC,,,,8344,432,8776,
res_b_011,BC,,,,8391,469,8860,
res_b_012,67.05,,,,6399,2133,8532,
res_b_013,A,,,,9557,592,10149,
res_b_014,CD,,,,8457,571,9028,
res_b_015,B,,,,7546,413,7959,
res_b_016,BD,,,,11822,431,12253,
res_b_017,AC,,,,7535,485,8020,
res_b_018,CD,,,,9063,599,9662,
res_b_019,AB,,,,7726,460,8186,
res_b_020,BD,,,,10453,353,10806,
