qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,404496,89923,494419,
fc_b_001,5.55%,5.36%,7.68%,7.35%,2387,1360,3747,
fc_b_002,ACD,,,,3968,455,4423,
fc_b_003,ABCD,,,,5729,309,6038,
fc_b_004,BC,,,,3968,455,4423,
fc_b_005,1468.47%,740.58%,,,6042,2479,8521,
fc_b_006,B,,,,5729,309,6038,
fc_b_007,BC,,,,3622,345,3967,
fc_b_008,ABC,,,,3622,345,3967,
fc_b_009,ABD,,,,3622,345,3967,
fc_b_010,BCD,,,,3881,290,4171,
fc_b_011,ABC,,,,5729,309,6038,
fc_b_012,BCD,,,,4241,271,4512,
fc_b_013,B,,,,3124,823,3947,
fc_b_014,14.41,,,,2680,1331,4011,
fc_b_015,CD,,,,3881,290,4171,
fc_b_016,C,,,,3124,823,3947,
fc_b_017,C,,,,3881,290,4171,
fc_b_018,ABD,,,,3968,455,4423,
fc_b_019,ABCD,,,,3124,823,3947,
fc_b_020,2.30,,,,2250,1341,3591,
fin_b_001,ACD,,,,3928,566,4494,
fin_b_002,BCD,,,,3928,566,4494,
fin_b_003,A,,,,3928,566,4494,
fin_b_004,AB,,,,3928,566,4494,
fin_b_005,AC,,,,5034,666,5700,
fin_b_006,A,,,,9390,735,10125,
fin_b_007,BD,,,,3928,566,4494,
fin_b_008,AC,,,,16029,2804,18833,
fin_b_009,C,,,,15995,3968,19963,
fin_b_010,AD,,,,3928,566,4494,
fin_b_011,ABC,,,,5034,666,5700,
fin_b_012,A,,,,41213,5603,46816,
fin_b_013,40.05,10.10,,,7045,3619,10664,
fin_b_014,0.00,0.00,0.00,,10396,3563,13959,
fin_b_015,宁德时代>美的集团,14.67,,,3193,1539,4732,
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,76.92,,,4517,1889,6406,
fin_b_017,1049321.98,0.08,,,2199,1547,3746,
fin_b_018,2.58,7.65,,,2355,1387,3742,
fin_b_019,比亚迪>宁德时代>美的集团,0.84,,,7067,2979,10046,
fin_b_020,112.32,112.31,0.01,,3483,1728,5211,
ins_b_001,333.20,,,,3697,1645,5342,
ins_b_002,BC,,,,2409,490,2899,
ins_b_003,322.00,,,,5169,4280,9449,
ins_b_004,BCD,,,,2409,490,2899,
ins_b_005,A,,,,6834,957,7791,
ins_b_006,BCD,,,,2409,490,2899,
ins_b_007,BC,,,,2409,490,2899,
ins_b_008,ABCD,,,,2409,490,2899,
ins_b_009,A,,,,6865,957,7822,
ins_b_010,B,,,,2356,556,2912,
ins_b_011,16.00,,,,1738,938,2676,
ins_b_012,BD,,,,2356,556,2912,
ins_b_013,BD,,,,2409,489,2898,
ins_b_014,AC,,,,2409,489,2898,
ins_b_015,AC,,,,2356,556,2912,
ins_b_016,AB,,,,2356,556,2912,
ins_b_017,ABCD,,,,2409,489,2898,
ins_b_018,60.00,,,,1917,946,2863,
ins_b_019,211.50,,,,3684,1394,5078,
ins_b_020,AC,,,,2356,556,2912,
reg_b_001,AC,,,,2107,349,2456,
reg_b_003,2026年3月30日,,,,2557,1292,3849,
reg_b_004,2026年6月30日,,,,2635,1158,3793,
reg_b_005,BCD,,,,2049,265,2314,
reg_b_007,30.00,,,,2566,700,3266,
reg_b_008,BC,,,,2049,265,2314,
reg_b_009,BC,,,,2107,349,2456,
reg_b_013,B,,,,2049,265,2314,
reg_b_014,99.00,,,,2459,1483,3942,
reg_b_015,AC,,,,2049,265,2314,
reg_b_016,2.00,,,,2777,1254,4031,
reg_b_017,AC,,,,2174,348,2522,
reg_b_018,2026年4月1日,,,,2699,1108,3807,
reg_b_020,B,,,,2116,264,2380,
reg_b_021,B,,,,2174,348,2522,
reg_b_023,AB,,,,2174,348,2522,
reg_b_024,B,,,,2116,264,2380,
reg_b_025,AC,,,,2174,348,2522,
reg_b_026,B,,,,2116,264,2380,
reg_b_027,BD,,,,2116,264,2380,
res_b_001,AB,,,,3157,352,3509,
res_b_002,AC,,,,3196,474,3670,
res_b_003,AB,,,,3156,352,3508,
res_b_004,BCD,,,,3156,352,3508,
res_b_005,22.19,,,,2467,1516,3983,
res_b_006,AB,,,,3156,352,3508,
res_b_007,61.98,,,,2246,1014,3260,
res_b_008,A,,,,3196,474,3670,
res_b_009,ABC,,,,5473,597,6070,
res_b_010,AC,,,,3156,352,3508,
res_b_011,B,,,,3196,474,3670,
res_b_012,67.05,,,,2184,1636,3820,
res_b_013,AB,,,,3156,352,3508,
res_b_014,CD,,,,3196,474,3670,
res_b_015,B,,,,3196,474,3670,
res_b_016,BD,,,,3196,474,3670,
res_b_017,AC,,,,3156,352,3508,
res_b_018,CD,,,,3196,474,3670,
res_b_019,AB,,,,3156,352,3508,
res_b_020,B,,,,3196,474,3670,
