qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,872772,185334,1058106,
fc_b_001,,,,,807,96,903,
fc_b_002,,,,,807,96,903,
fc_b_003,,,,,807,96,903,
fc_b_004,,,,,807,96,903,
fc_b_005,,,,,807,96,903,
fc_b_006,,,,,807,96,903,
fc_b_007,,,,,807,96,903,
fc_b_008,,,,,807,96,903,
fc_b_009,,,,,807,96,903,
fc_b_010,,,,,807,96,903,
fc_b_011,,,,,807,96,903,
fc_b_012,,,,,807,96,903,
fc_b_013,,,,,807,96,903,
fc_b_014,,,,,807,96,903,
fc_b_015,,,,,807,96,903,
fc_b_016,,,,,807,96,903,
fc_b_017,,,,,807,96,903,
fc_b_018,,,,,807,96,903,
fc_b_019,,,,,807,96,903,
fc_b_020,,,,,807,96,903,
fin_b_001,ACD,,,,34739,8377,43116,
fin_b_002,BCD,,,,41795,8235,50030,
fin_b_003,ABCD,,,,44893,8156,53049,
fin_b_004,AB,,,,50681,15612,66293,
fin_b_005,ACD,,,,43304,7352,50656,
fin_b_006,BC,,,,30134,7492,37626,
fin_b_007,ABD,,,,31548,7365,38913,
fin_b_008,AC,,,,43602,8582,52184,
fin_b_009,BCD,,,,44677,7692,52369,
fin_b_010,AD,,,,51340,8376,59716,
fin_b_011,ABC,,,,45524,7488,53012,
fin_b_012,ABC,,,,50330,15240,65570,
fin_b_013,40.05,10.10,,,28189,7091,35280,
fin_b_014,1.12,9.82,8.70,,42033,11551,53584,
fin_b_015,宁德时代>美的集团,19.75,,,39099,8613,47712,
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,76.92,,,31485,6899,38384,
fin_b_017,1049321.98,0.08,,,21161,6635,27796,
fin_b_018,2.58,7.65,,,20979,6607,27586,
fin_b_019,比亚迪>宁德时代>美的集团,0.84,,,90654,16327,106981,
fin_b_020,112.33,112.31,0.02,,22105,4001,26106,
ins_b_001,,,,,806,96,902,
ins_b_002,,,,,806,96,902,
ins_b_003,,,,,806,96,902,
ins_b_004,,,,,806,96,902,
ins_b_005,,,,,806,96,902,
ins_b_006,,,,,806,96,902,
ins_b_007,,,,,806,96,902,
ins_b_008,,,,,806,96,902,
ins_b_009,,,,,806,96,902,
ins_b_010,,,,,806,96,902,
ins_b_011,,,,,806,96,902,
ins_b_012,,,,,806,96,902,
ins_b_013,,,,,806,96,902,
ins_b_014,,,,,806,96,902,
ins_b_015,,,,,806,96,902,
ins_b_016,,,,,806,96,902,
ins_b_017,,,,,806,96,902,
ins_b_018,,,,,806,96,902,
ins_b_019,,,,,806,96,902,
ins_b_020,,,,,806,96,902,
reg_b_001,,,,,806,96,902,
reg_b_003,,,,,806,96,902,
reg_b_004,,,,,806,96,902,
reg_b_005,,,,,806,95,901,
reg_b_007,,,,,806,95,901,
reg_b_008,,,,,806,95,901,
reg_b_009,,,,,806,95,901,
reg_b_013,,,,,806,95,901,
reg_b_014,,,,,806,95,901,
reg_b_015,,,,,806,95,901,
reg_b_016,,,,,806,95,901,
reg_b_017,,,,,806,95,901,
reg_b_018,,,,,806,95,901,
reg_b_020,,,,,806,95,901,
reg_b_021,,,,,806,95,901,
reg_b_023,,,,,806,95,901,
reg_b_024,,,,,806,95,901,
reg_b_025,,,,,806,95,901,
reg_b_026,,,,,806,95,901,
reg_b_027,,,,,806,95,901,
res_b_001,,,,,806,95,901,
res_b_002,,,,,806,95,901,
res_b_003,,,,,806,95,901,
res_b_004,,,,,806,95,901,
res_b_005,,,,,806,95,901,
res_b_006,,,,,806,95,901,
res_b_007,,,,,806,95,901,
res_b_008,,,,,806,95,901,
res_b_009,,,,,806,95,901,
res_b_010,,,,,806,95,901,
res_b_011,,,,,806,95,901,
res_b_012,,,,,806,95,901,
res_b_013,,,,,806,95,901,
res_b_014,,,,,806,95,901,
res_b_015,,,,,806,95,901,
res_b_016,,,,,806,95,901,
res_b_017,,,,,806,95,901,
res_b_018,,,,,806,95,901,
res_b_019,,,,,806,95,901,
res_b_020,,,,,806,95,901,
