qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,598292,181579,779871,
fc_b_001,5.55%,5.36%,7.68%,7.35%,2388,1478,3866,
fc_b_002,ACD,,,,7782,648,8430,
fc_b_003,ABCD,,,,11304,1025,12329,
fc_b_004,ABC,,,,7782,648,8430,
fc_b_005,1468.47%,740.58%,,,6181,3426,9607,
fc_b_006,B,,,,11304,1024,12328,
fc_b_007,ABC,,,,7090,1447,8537,
fc_b_008,ABC,,,,7090,1447,8537,
fc_b_009,ABD,,,,7090,1447,8537,
fc_b_010,BCD,,,,7607,1747,9354,
fc_b_011,ABC,,,,11303,1024,12327,
fc_b_012,BCD,,,,4241,267,4508,
fc_b_013,A,,,,6093,2857,8950,
fc_b_014,14.41,,,,2680,1323,4003,
fc_b_015,CD,,,,7607,1747,9354,
fc_b_016,B,,,,6093,2857,8950,
fc_b_017,CD,,,,7607,1747,9354,
fc_b_018,ABD,,,,7781,647,8428,
fc_b_019,ABCD,,,,6093,2857,8950,
fc_b_020,2.30,,,,2250,1337,3587,
fin_b_001,ACD,,,,7682,1987,9669,
fin_b_002,BCD,,,,7682,1987,9669,
fin_b_003,ACD,,,,7682,1987,9669,
fin_b_004,AB,,,,7682,1987,9669,
fin_b_005,ACD,,,,9895,2355,12250,
fin_b_006,A,,,,13144,2387,15531,
fin_b_007,BD,,,,7682,1987,9669,
fin_b_008,AC,,,,20890,4098,24988,
fin_b_009,BCD,,,,13660,4643,18303,
fin_b_010,AD,,,,7682,1987,9669,
fin_b_011,ABC,,,,9895,2355,12250,
fin_b_012,ABC,,,,40932,10997,51929,
fin_b_013,,,,,6354,3263,9617,
fin_b_014,,,,,10264,7954,18218,
fin_b_015,宁德时代>美的集团,197.64,,,6961,5887,12848,
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,66.85,,,4517,1879,6396,
fin_b_017,1049321.98,0.08,,,2199,1582,3781,
fin_b_018,2.58,7.65,,,2355,1499,3854,
fin_b_019,,,,,7036,7954,14990,
fin_b_020,112.32,112.31,0.01,,3483,1824,5307,
ins_b_001,333.20,,,,3697,1563,5260,
ins_b_002,BC,,,,4666,1884,6550,
ins_b_003,147.00,,,,5169,4687,9856,
ins_b_004,BCD,,,,4666,1884,6550,
ins_b_005,BD,,,,4560,2033,6593,
ins_b_006,BCD,,,,4666,1884,6550,
ins_b_007,C,,,,4666,1884,6550,
ins_b_008,ABCD,,,,4666,1884,6550,
ins_b_009,BCD,,,,4560,2033,6593,
ins_b_010,B,,,,4560,2033,6593,
ins_b_011,16.00,,,,1738,1591,3329,
ins_b_012,BD,,,,4560,2033,6593,
ins_b_013,BD,,,,4666,1884,6550,
ins_b_014,ACD,,,,4666,1884,6550,
ins_b_015,AC,,,,4560,2033,6593,
ins_b_016,AB,,,,4560,2033,6593,
ins_b_017,D,,,,4666,1884,6550,
ins_b_018,60.00,,,,1917,1472,3389,
ins_b_019,211.50,,,,3684,1605,5289,
ins_b_020,ACD,,,,4560,2033,6593,
reg_b_001,AC,,,,3620,799,4419,
reg_b_003,2026年3月30日,,,,2557,1506,4063,
reg_b_004,2026年6月30日,,,,2635,1435,4070,
reg_b_005,BCD,,,,3457,552,4009,
reg_b_007,30.00,,,,2566,1400,3966,
reg_b_008,BC,,,,3457,552,4009,
reg_b_009,BC,,,,3620,799,4419,
reg_b_013,B,,,,3457,552,4009,
reg_b_014,99.25,,,,2363,1458,3821,
reg_b_015,AC,,,,3620,799,4419,
reg_b_016,2.00,,,,2682,1458,4140,
reg_b_017,AC,,,,3687,806,4493,
reg_b_018,2026年4月1日,,,,2699,1425,4124,
reg_b_020,B,,,,3524,559,4083,
reg_b_021,B,,,,3524,559,4083,
reg_b_023,AB,,,,3687,806,4493,
reg_b_024,B,,,,3524,559,4083,
reg_b_025,AC,,,,3687,806,4493,
reg_b_026,B,,,,3524,559,4083,
reg_b_027,BD,,,,3524,559,4083,
res_b_001,AB,,,,6227,1090,7317,
res_b_002,AC,,,,6274,772,7046,
res_b_003,AB,,,,6274,772,7046,
res_b_004,BCD,,,,6227,1090,7317,
res_b_005,22.27,,,,2468,2729,5197,
res_b_006,AB,,,,6227,1090,7317,
res_b_007,61.98,,,,2247,1505,3752,
res_b_008,C,,,,6227,1090,7317,
res_b_009,ABC,,,,5474,984,6458,
res_b_010,AC,,,,6274,772,7046,
res_b_011,BC,,,,6227,1090,7317,
res_b_012,67.10,,,,2185,1697,3882,
res_b_013,AB,,,,6227,1090,7317,
res_b_014,CD,,,,6274,772,7046,
res_b_015,B,,,,6274,772,7046,
res_b_016,BD,,,,6227,1090,7317,
res_b_017,AC,,,,6274,772,7046,
res_b_018,CD,,,,6274,772,7046,
res_b_019,AB,,,,6227,1090,7317,
res_b_020,BD,,,,6274,772,7046,
