qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,705937,152570,858507,
fc_b_001,5.55%,5.36%,7.68%,7.35%,2388,1555,3943,
fc_b_002,A,,,,8524,748,9272,
fc_b_003,BD,,,,9947,457,10404,
fc_b_004,C,,,,8507,351,8858,
fc_b_005,1468.47%,740.58%,,,6050,4765,10815,
fc_b_006,B,,,,9934,457,10391,
fc_b_007,A,,,,7830,521,8351,
fc_b_008,AC,,,,7865,521,8386,
fc_b_009,BD,,,,7846,521,8367,
fc_b_010,BCD,,,,8192,405,8597,
fc_b_011,BC,,,,9952,457,10409,
fc_b_012,BCD,,,,4241,283,4524,
fc_b_013,B,,,,7444,1558,9002,
fc_b_014,14.41,,,,2680,1454,4134,
fc_b_015,CD,,,,8191,778,8969,
fc_b_016,D,,,,7457,1560,9017,
fc_b_017,B,,,,8172,404,8576,
fc_b_018,AB,,,,8488,351,8839,
fc_b_019,AB,,,,7501,1560,9061,
fc_b_020,2.30,,,,2250,1869,4119,
fin_b_001,D,,,,9390,1532,10922,
fin_b_002,BCD,,,,9375,1533,10908,
fin_b_003,ACD,,,,9350,1533,10883,
fin_b_004,A,,,,9378,1532,10910,
fin_b_005,ACD,,,,9831,2013,11844,
fin_b_006,A,,,,9390,1929,11319,
fin_b_007,A,,,,9394,1532,10926,
fin_b_008,AC,,,,20842,4319,25161,
fin_b_009,C,,,,21848,10239,32087,
fin_b_010,ABCD,,,,9392,1533,10925,
fin_b_011,C,,,,9858,2012,11870,
fin_b_012,D,,,,18583,6168,24751,
fin_b_013,2025.00,,,,6354,4195,10549,
fin_b_014,,,,,10396,4900,15296,
fin_b_015,,,,,7275,6820,14095,
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,76.92,,,4517,2390,6907,
fin_b_017,1049321.98,0.08,,,2199,1782,3981,
fin_b_018,2.58,7.65,,,2355,1717,4072,
fin_b_019,补充检索：比亚迪 2025 年资产负债率,,,,6904,6273,13177,
fin_b_020,112.32,112.31,0.01,,3483,2566,6049,
ins_b_001,333.20,,,,3697,1993,5690,
ins_b_002,AC,,,,6974,1339,8313,
ins_b_003,322.00,,,,5357,7584,12941,
ins_b_004,BCD,,,,6926,1340,8266,
ins_b_005,AB,,,,6834,955,7789,
ins_b_006,BCD,,,,6865,1340,8205,
ins_b_007,ABC,,,,6879,1339,8218,
ins_b_008,ABCD,,,,6893,1340,8233,
ins_b_009,BCD,,,,6865,956,7821,
ins_b_010,A,,,,6819,955,7774,
ins_b_011,16.00,,,,1738,1705,3443,
ins_b_012,A,,,,6821,1352,8173,
ins_b_013,C,,,,6862,1339,8201,
ins_b_014,AC,,,,6892,1339,8231,
ins_b_015,A,,,,6823,955,7778,
ins_b_016,ABD,,,,6837,956,7793,
ins_b_017,D,,,,6865,1339,8204,
ins_b_018,60.00,,,,1917,1544,3461,
ins_b_019,211.50,,,,3684,1793,5477,
ins_b_020,ACD,,,,6867,956,7823,
reg_b_001,A,,,,6233,330,6563,
reg_b_003,2026 年 3 月 30 日,,,,2557,1727,4284,
reg_b_004,2026 年 6 月 30 日,,,,3917,1809,5726,
reg_b_005,BC,,,,6172,287,6459,
reg_b_007,30.00,,,,2566,1689,4255,
reg_b_008,BC,,,,6143,287,6430,
reg_b_009,BC,,,,6200,330,6530,
reg_b_013,B,,,,6163,287,6450,
reg_b_014,99.00,,,,5698,5498,11196,
reg_b_015,AC,,,,7448,361,7809,
reg_b_016,2.00,,,,2682,1585,4267,
reg_b_017,C,,,,6265,340,6605,
reg_b_018,2026 年 4 月 1 日,,,,3949,1963,5912,
reg_b_020,B,,,,6204,297,6501,
reg_b_021,B,,,,7410,375,7785,
reg_b_023,AB,,,,6258,340,6598,
reg_b_024,B,,,,6215,297,6512,
reg_b_025,AC,,,,6257,340,6597,
reg_b_026,B,,,,6224,297,6521,
reg_b_027,BD,,,,7464,329,7793,
res_b_001,AB,,,,7888,487,8375,
res_b_002,AC,,,,8284,465,8749,
res_b_003,AB,,,,8255,465,8720,
res_b_004,BCD,,,,8258,466,8724,
res_b_005,22.19,,,,2468,1851,4319,
res_b_006,AB,,,,8271,465,8736,
res_b_007,61.98,,,,2247,1559,3806,
res_b_008,C,,,,7857,487,8344,
res_b_009,ABC,,,,4976,598,5574,
res_b_010,AC,,,,8266,465,8731,
res_b_011,B,,,,7874,487,8361,
res_b_012,67.05,,,,2185,2665,4850,
res_b_013,AB,,,,7865,487,8352,
res_b_014,CD,,,,7857,487,8344,
res_b_015,B,,,,8241,465,8706,
res_b_016,BD,,,,7878,487,8365,
res_b_017,C,,,,8286,465,8751,
res_b_018,CD,,,,8253,465,8718,
res_b_019,AB,,,,7863,487,8350,
res_b_020,BD,,,,7852,487,8339,
