qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
summary,,,,,926535,176581,1103116,
fc_b_001,,,,,807,96,903,
fc_b_002,,,,,807,96,903,
fc_b_003,,,,,807,96,903,
fc_b_004,,,,,807,96,903,
fc_b_005,,,,,807,96,903,
fc_b_006,,,,,807,96,903,
fc_b_007,,,,,807,96,903,
fc_b_008,,,,,807,96,903,
fc_b_009,,,,,807,96,903,
fc_b_010,,,,,807,96,903,
fc_b_011,,,,,807,96,903,
fc_b_012,,,,,807,96,903,
fc_b_013,,,,,807,96,903,
fc_b_014,,,,,807,95,902,
fc_b_015,,,,,807,95,902,
fc_b_016,,,,,807,95,902,
fc_b_017,,,,,807,95,902,
fc_b_018,,,,,807,95,902,
fc_b_019,,,,,807,95,902,
fc_b_020,,,,,807,95,902,
fin_b_001,ACD,,,,36983,8783,45766,
fin_b_002,BCD,,,,49796,7691,57487,
fin_b_003,ABCD,,,,53182,8057,61239,
fin_b_004,AB,,,,57543,8002,65545,
fin_b_005,ACD,,,,46625,7895,54520,
fin_b_006,BC,,,,31268,7739,39007,
fin_b_007,ABD,,,,38547,7532,46079,
fin_b_008,AC,,,,52620,9007,61627,
fin_b_009,BCD,,,,48553,7573,56126,
fin_b_010,AD,,,,77092,17583,94675,
fin_b_011,ABC,,,,52184,7729,59913,
fin_b_012,AB,,,,42065,7407,49472,
fin_b_013,40.05,10.10,,,29077,6815,35892,
fin_b_014,1.12,9.82,8.69,,33249,5774,39023,
fin_b_015,宁德时代>美的集团,19.75,,,32108,4403,36511,
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,66.85,,,35843,6256,42099,
fin_b_017,1049321.98,0.08,,,31267,9003,40270,
fin_b_018,2.58,7.65,,,36815,11431,48246,
fin_b_019,比亚迪>宁德时代>美的集团,0.84,,,53347,13900,67247,
fin_b_020,112.32,112.31,0.01,,23871,6388,30259,
ins_b_001,,,,,806,95,901,
ins_b_002,,,,,806,95,901,
ins_b_003,,,,,806,95,901,
ins_b_004,,,,,806,95,901,
ins_b_005,,,,,806,95,901,
ins_b_006,,,,,806,95,901,
ins_b_007,,,,,806,95,901,
ins_b_008,,,,,806,95,901,
ins_b_009,,,,,806,95,901,
ins_b_010,,,,,806,95,901,
ins_b_011,,,,,806,95,901,
ins_b_012,,,,,806,95,901,
ins_b_013,,,,,806,95,901,
ins_b_014,,,,,806,95,901,
ins_b_015,,,,,806,95,901,
ins_b_016,,,,,806,95,901,
ins_b_017,,,,,806,95,901,
ins_b_018,,,,,806,95,901,
ins_b_019,,,,,806,95,901,
ins_b_020,,,,,806,95,901,
reg_b_001,,,,,806,95,901,
reg_b_003,,,,,806,95,901,
reg_b_004,,,,,806,95,901,
reg_b_005,,,,,806,95,901,
reg_b_007,,,,,806,95,901,
reg_b_008,,,,,806,95,901,
reg_b_009,,,,,806,95,901,
reg_b_013,,,,,806,95,901,
reg_b_014,,,,,806,95,901,
reg_b_015,,,,,806,95,901,
reg_b_016,,,,,806,95,901,
reg_b_017,,,,,806,95,901,
reg_b_018,,,,,806,95,901,
reg_b_020,,,,,806,95,901,
reg_b_021,,,,,806,95,901,
reg_b_023,,,,,806,95,901,
reg_b_024,,,,,806,95,901,
reg_b_025,,,,,806,95,901,
reg_b_026,,,,,806,95,901,
reg_b_027,,,,,806,95,901,
res_b_001,,,,,806,95,901,
res_b_002,,,,,806,95,901,
res_b_003,,,,,806,95,901,
res_b_004,,,,,806,95,901,
res_b_005,,,,,806,95,901,
res_b_006,,,,,806,95,901,
res_b_007,,,,,806,95,901,
res_b_008,,,,,806,95,901,
res_b_009,,,,,806,95,901,
res_b_010,,,,,806,95,901,
res_b_011,,,,,806,95,901,
res_b_012,,,,,806,95,901,
res_b_013,,,,,806,95,901,
res_b_014,,,,,806,95,901,
res_b_015,,,,,806,95,901,
res_b_016,,,,,806,95,901,
res_b_017,,,,,806,95,901,
res_b_018,,,,,806,95,901,
res_b_019,,,,,806,95,901,
res_b_020,,,,,806,95,901,
